publish_date,headline_text
2009-11-21,More debate needed on nuclear power; forum told
2009-11-21,'I don't believe in censoring for adults'
2009-11-21,Sudan minister on official Irish visit
2009-11-21,DPP opposed to death penalty's return
2009-11-21,Archbishop urges positive reaction to tackle crisis
2009-11-22,92 dead in China mine explosion
2009-11-22,Belfast car bomb fails to explode
2009-11-22,Lifeboat crew members rescued
2009-11-22,Taskforce to meet over flooding damage response
2009-11-22,Priest leaves over child abuse claims
2009-11-22,Galway crash victims buried
2009-11-22,British canoeist killed in floods
2009-11-22,Strike deferred to assist clean-up
2009-11-22,Pensioner dies in Offaly fire
2009-11-22,Minister defends flood response
2009-11-23,Taoiseach to visit areas hit by floods as more rain predicted
2009-11-23,Spending on basics slashed as recession takes toll
2009-11-23,Dissident attacks will not succeed; say North's leaders
2009-11-23,Restoring water could take a week
2009-11-23,Mourners at funeral of car crash fatality told roads authority should 'do its duty'
2009-11-23,Aircoach claims taxi drivers poaching passengers at city centre bus stops
2009-11-23,Hadron collider back in action
2009-11-23,Free parking in Dublin's 'retail core'
2009-11-23,Report on clerical child abuse claims in archdiocese to be published this week
2009-11-23,Naval Service removes man over allegations
2009-11-24,Union chiefs expect up to 250;000 workers to strike today
2009-11-24,Cowen says Government will aid those hardest hit by flooding
2009-11-24,Poll shows hardening of attitude towards immigrants
2009-11-24,Call to protect food producers
2009-11-24,Life sentence for butcher who murdered girlfriend (31)
2009-11-24,Kidnappers of aid workers held in Sudan
2009-11-24,Revenue tops early retirement take-up
2009-11-24,Surveys find public sector workers are better paid
2009-11-24,Charities in cash appeal ahead of Christmas
2009-11-24,Changes to child benefit must not affect vulnerable - Greens
2009-11-25,Public sector unions agree payroll costs must be cut next year
2009-11-25,Calls to declare Galway disaster area as Ministers pledge €10m
2009-11-25,Most feel they should have spent less in boom; poll finds
2009-11-25,Tóibín and Murphy on Costa book shortlists
2009-11-25,Human rights cuts harm image
2009-11-25,Jimmy Choo shoes 45% dearer here than in Britain
2009-11-25,Numbers in Defence Forces hit 40-year low
2009-11-25,Vietnam adoptions remain suspended
2009-11-25,State housing stock to be refitted under insulation plan
2009-11-25,Lengthy exposure to dust caused death
2009-11-26,Cowen says flooding likely to get worse in some areas
2009-11-26,Anglo sues former CEO over €8m loans and house transfer
2009-11-26,Maynooth group expresses its opposition to Ahern appointment
2009-11-26,ESB warns of flooding at lower reaches of Shannon
2009-11-26,'Regret' as report not published in full
2009-11-26,Non-fee schools gain ground in college race
2009-11-26,President urges road users to give each other gift of safe Christmas
2009-11-26,'Lack of political will' to tackle binge drinking
2009-11-26,Freedom of Information requests up by one-fifth
2009-11-26,Hands of Fred: 'Saviour' of Gaiety honoured
2009-11-27,Church 'routinely covered up' child sexual abuse for 30 years
2009-11-27,Vatican and nuncio ignored letters on abuse
2009-11-27,30 years of church and State cover-up of child sex abuse
2009-11-27,Aid pledge of €10m may rise - Taoiseach
2009-11-27,'Irish Times' ordered to pay legal costs in full
2009-11-27,'A collar will protect no criminal;' warns Minister for Justice
2009-11-27,Murphy Report: Background And Composition
2009-11-27,Call for prosecution of those behind cover-ups
2009-11-27,Family had to move to get away from priest
2009-11-27,'It's the end of a very long fight and a very hard road'
2009-11-28,Compulsory unpaid leave to be focus in talks with public sector
2009-11-28,Pressure mounts on bishops named in abuse report to resign
2009-11-28,Geoghegan-Quinn secures research and innovation post
2009-11-28,Incinerator move will end in court - Gormley
2009-11-28,Huge drop in applications for junior doctor posts
2009-11-28,Two held over fatal Arklow stabbing
2009-11-28,Archdiocese financially helping many of report's abusive priests
2009-11-28,Bishops should resign; says Kenny
2009-11-28,'Church has lost all moral authority'
2009-11-28,'We were baring our souls to them in confession. I am very angry about it'
2009-11-29,Bishops issue statements on contents of abuse report
2009-11-29,Bin Laden 'failure' condemned
2009-11-29,New flood warnings issued
2009-11-29,Chavez threatens to nationalise banks
2009-11-29,Woods 'embarrassed' over car crash
2009-11-29,Iran to build 10 new uranium plants
2009-11-29,UAE moves to counter Dubai fallout
2009-11-29,Swiss vote for ban on new minarets
2009-11-29,Israel PM calls for negotiation talks
2009-11-29,Pedestrian dies in Dublin collision
2009-11-30,Minister says bishop should examine his position
2009-11-30,New levy likely for high earners as budget details to be finalised
2009-11-30,European court to be told Irish abortion ban violates rights
2009-11-30,Third-level places may be capped due to funding crisis
2009-11-30,Ahern says Government critics should 'dig the garden or grow bluebells'
2009-11-30,Concern over abuse of data if homeless services outsourced
2009-11-30,Resignation is a matter for diocese; bishop insists
2009-11-30,Most of congregation appears to back bishop on handling of abuse allegations
2009-11-30,Call for expulsion of papal nuncio
2009-11-30,More than 1;000 people could be victims of child abuse in North; solicitor claims
2009-12-01,Papal envoy denies he showed contempt for inquiry
2009-12-01,Major shops to open on St Stephen's Day
2009-12-01,Scepticism about unpaid leave plan for public sector savings
2009-12-01,Man held after giving gun to staff at jail gates
2009-12-01,Recycling firm in pig feed scare to sue oil supplier
2009-12-01,Cabinet expected to approve actions planned for budget
2009-12-01,'I was not in a position to comment. The report was already done'
2009-12-01,Bishop warns against seeking 'head on a plate'
2009-12-01,No mention made of references to bishop
2009-12-01,Pressure mounts on Murray to resign despite letter of support from local group
2009-12-02,Government set to modify €1.3bn cuts plan to get union deal
2009-12-02,Archbishop Martin not satisfied with response of some bishops
2009-12-02,Hospital sees increase in eye condition after Knock 'visions'
2009-12-02,Clean-up operation may boost economy; says ESRI
2009-12-02,Boxing coach jailed for sex assaults
2009-12-02,Rules force landlords to maintain properties
2009-12-02,Prelate expresses sorrow at hurt over comments
2009-12-02,More consultation on future of Bishop Murray
2009-12-02,Order says it has no money
2009-12-02,Cowen defends Vatican's dealings with commission
2009-12-03,Government takes harder line with unions on unpaid leave
2009-12-03,Theologian calls on all bishops in report to resign
2009-12-03,Tiger Woods confesses to 'transgressions' in private life
2009-12-03,RTÉ schedule stuffed with Christmas cheer
2009-12-03,Death of flight engineer who 'died' 51 years ago
2009-12-03,Cancer vaccine campaigner wins philanthropy award
2009-12-03,Cowen shows he is 'second an Irishman; first a Catholic'
2009-12-03,'No instructions' from State on any approach to Vatican
2009-12-03,Cab-style child abuse body being considered
2009-12-03,Prelate reluctant to remain if thought a 'divisive figure'
2009-12-04,Backlash from Fianna Fáil TDs makes leave deal unlikely
2009-12-04,Minister requests meeting with papal nuncio over abuse report
2009-12-04,Parents may lose family home after son fails to repay loans
2009-12-04,Most Fianna Fáil TDs reject plan on leave
2009-12-04,Two more congregations reveal contributions to trust
2009-12-04,Mixed reaction to Civil Partnership Bill
2009-12-04,Tourism sector plans to draw 3% more visits
2009-12-04,'Top Gear' presenters feel our pain; despite parodying hand of Henry
2009-12-04,Mick Hucknall in dispute over rights on Donegal estate
2009-12-04,Campaigners to send pre-summit message
2009-12-05,Public sector workers face pay cut of up to 6%; says Cowen
2009-12-05,Liam; last of the Clancy Brothers; dies aged 74
2009-12-05,Desmond invites stars to help start global cultural university
2009-12-05,Shopping in North has cost 11;000 jobs; say retailers
2009-12-05,CNN apologises to 'Irish Times' for link to fake nude photos of Woods's wife
2009-12-05,Fine Gael would cut jobs tax and stop duplication of policy
2009-12-05,Man (23) hospitalised after Tallaght shooting
2009-12-05,Gardaí hunt raider who stole €15;000 after stopping shop staff on quiet road
2009-12-05,Fine Gael says Dart services reduced in new timetable
2009-12-05,New primary teachers frustrated by delayed classroom evaluations
2009-12-06,Bishop of Limerick says he is 'reflecting on decision'
2009-12-06,US rejects Afghan policy criticism
2009-12-06,Rioting breaks out in Greece
2009-12-06,Murder inquiry begins in Belfast
2009-12-06,Three arrested over Dublin attack
2009-12-06,UN urges ambitious climate change deal
2009-12-06,Both sides claim Romania poll win
2009-12-06,SF challenges DUP on policing
2009-12-06,Talks failure a 'lost opportunity'
2009-12-06,Search continues for missing man
2009-12-07,Budget to cut social welfare by 4% and child benefit by up to 10%
2009-12-07,Bishop Murray flies out to Rome as resignation expected
2009-12-07,Hopes raised of deal at climate summit as Obama reschedules
2009-12-07,Unions say Cowen has killed social partnership
2009-12-07,Gardaí to search canal for Cork man
2009-12-07,Carey to seek support of Grealish
2009-12-07,Warning over rights of child in assisted reproduction
2009-12-07,Garda appeal on Tallaght shooting
2009-12-07,Renewed appeal for missing Trevor Deely
2009-12-07,'A big chunk of your life taken away'
2009-12-08,High earners in public sector to bear brunt of pay cuts
2009-12-08,More than one bishop may offer resignation
2009-12-08,Clamour to be heard in 'city of hope'
2009-12-08,Two-thirds of rape cases reported are not brought to trial
2009-12-08,Celestial reunion of Clancys celebrated In Dungarvan
2009-12-08,Approval for plan to meter home use of water
2009-12-08,Trinity College scientific team discovers immune system 'off switch'
2009-12-08,Pay rise of 3.7% likely for all EU body staff working in Ireland
2009-12-08,Arts and humanities 'hub' for Trinity
2009-12-08,Report says teachers in second-level schools rarely have work evaluated
2009-12-09,Lenihan says spending cuts will be focus of the budget
2009-12-09,Fallout from child abuse report to dominate meeting of bishops
2009-12-09,Prostitutes raise temperatures at Copenhagen climate summit
2009-12-09,Commissioner warns gardaí on industrial action plans
2009-12-09,Bord Gáis proposes price cut of 8%
2009-12-09,HSE seeks to restart talks on reform
2009-12-09,Prince told to furnish documents in MCD case
2009-12-09,Presence of methane brings prospect of life on Mars a little closer
2009-12-09,Legal challenge to abortion law a 'momentous day'
2009-12-09,Pay cut for hospital consultants set to be about 15%
2009-12-10,Public sector workers bear brunt of €4bn spending cuts
2009-12-10,Bishops shamed by scale and depravity of child sex abuse
2009-12-10,Seven in custody after man shot dead in Limerick
2009-12-10,Irish astronomers contribute to 'starburst' galaxy discovery
2009-12-10,Activists are like poets; Heaney says in rights lecture
2009-12-10,Event to mark trek made by Shackleton
2009-12-10,Garda alert on 'shoulder surfing' pin number scam
2009-12-10,Five-year term for INLA membership
2009-12-10,Call for new flood warning system
2009-12-10,De Burca denies offer of EU job
2009-12-11,Budget will bring down cost of State borrowing; says Cowen
2009-12-11,Garda group defies demands not to ballot on industrial action
2009-12-11,Dublin GAA scores with €6m Vodafone sponsorship deal
2009-12-11,Woman cleared of her husband's murder
2009-12-11,Two more deaths from swine flu
2009-12-11,Chawke attacker loses challenge
2009-12-11,Jail for hurling manager threat
2009-12-11,Mother tells of fears if extradition to US is granted
2009-12-11,Photographer wanted fame; says Shakin' Stevens
2009-12-11,Two found guilty of having equipment for bomb-making
2009-12-12,Vatican signals Irish church faces major overhaul
2009-12-12,Dáil passes social welfare cuts after heated debate turns ugly
2009-12-12,Moving Abbey to GPO would save millions; claims Cullen
2009-12-12,Garda loses bid to stop child porn inquiry
2009-12-12,Murder inquiry into death of baby girl
2009-12-12,Man dies in caravan fire
2009-12-12,Post workers find monkey meat
2009-12-12,Stunning outburst shakes the House as Gogarty undone by his tormentors
2009-12-12,Delay in dealing with child abuser needs to be explained by Bishop Walsh
2009-12-12,Firms face fines over asbestos exposure
2009-12-13,Government warned over 'explosive situation'
2009-12-13,Ministers meet for climate talks
2009-12-13,Shots fired at Dublin gardai
2009-12-13,Gardai hurt in Donegal collision
2009-12-13,Limerick murder victim's funeral held
2009-12-13,Air crash cause remains unknown
2009-12-13,Christmas snow 'almost definite'
2009-12-13,NI boosted by Republic's shoppers
2009-12-13,Murder inquiry after Derry death
2009-12-13,Blair 'will give public evidence'
2009-12-14,Union anger as Lenihan to seek pay cuts in semi-State companies
2009-12-14,Protests put pressure on leaders to reach deal at climate summit
2009-12-14,Lethal force should be legal if defending home; says law body
2009-12-14,Implications of judgment on fathers' rights may be far-reaching
2009-12-14,Children taken by mother must go back to UK
2009-12-14,Appeal against extradition succeeds due to aggregate sentence
2009-12-14,Criticism of Danish police after 968 arrests
2009-12-14,Blair comments on Iraq prove 'lack of sincerity' - Blix
2009-12-14,Mugabe warns Zanu-PF against party infighting
2009-12-14,Climate talks venue becomes hothouse as key debate looms
2009-12-15,African fury puts Kyoto cuts back on table at UN climate talks
2009-12-15,Government sources deny plan to impose semi-State pay cuts
2009-12-15,Ryanair flight crew's response to take-off incident criticised
2009-12-15,Drivers face jail after DPP wins leniency appeal
2009-12-15,Judge rejects plea to vary abortion guidance order
2009-12-15,Semi-State salaries the next headache for Lenihan
2009-12-15,Man charged with murder of toddler
2009-12-15,Steve Collins hearing adjourned
2009-12-15,Father jailed for abusing daughters
2009-12-15,Deficiencies in child safety services exposed once again
2009-12-16,Harney to propose law on assisted human reproduction
2009-12-16,Governor of Central Bank calls for 9/11-style inquiry into crisis
2009-12-16,Scientists find why some older people keep wits about them
2009-12-16,Ten-year sentence for rape of daughter
2009-12-16,Man jailed after driving car at gardaí
2009-12-16,Night calls by Obama put climate talks back on track
2009-12-16,Plan to transfer Guantánamo inmates to Illinois
2009-12-16,Obama's 'kindly smile' not to be trusted; says Castro
2009-12-16,EU's Ashton to travel to Jerusalem
2009-12-16,Welsh ambulances install CCTV cameras to protect against attacks
2009-12-17,Climate deal hinges on today's talks; says UN executive
2009-12-17,Dozens sympathise with sex offender
2009-12-17,Call for Limerick bishop to face criminal inquiry
2009-12-17,Underage sex law has gender bias; court told
2009-12-17,Hospitalised: Lenihan undergoes treatment
2009-12-17,Cocaine found in soles of footwear
2009-12-17,Elderly couple die in house fire
2009-12-17,Warning of GP shortages
2009-12-17,Stall memorial; says abuse survivor
2009-12-17,Failure of Church to stop abuse led to suicides and settlements
2009-12-18,Two more bishops named in report may resign
2009-12-18,Summit targets would lead to three-degree rise - UN report
2009-12-18,Bishop apologises in wake of priest's support of sex offender
2009-12-18,State argues that underage sex law designed to protect young
2009-12-18,Tesco seeks to block price ads by Dunnes
2009-12-18,Statement - Archbishop Diarmuid Martin
2009-12-18,Life sentence for Crumlin murder
2009-12-18,Man gets three years for 'vicious' assault on girl
2009-12-18,Deadlock lifts and nations strive to settle differences
2009-12-18,Irish Embassy's new home linked to Mendelssohns
2009-12-19,Obama initiative edges climate summit to non-binding deal
2009-12-19,U2's Adam Clayton takes action over €1.8m
2009-12-19,Nama definition of 'long-term value' masterful; says IMF
2009-12-19,Man jailed for sex on 'false pretences'
2009-12-19,Woman 'let down' badly by Garda
2009-12-19,Call to assist elderly during cold snap
2009-12-19,Driver suffered fatal heart attack
2009-12-19,500;000 drugs haul in Dublin
2009-12-19,Man murdered in Tipperary
2009-12-19,High Court to rule on Dunnes ads
2009-12-20,Two charged over drug seizure
2009-12-20,Obama defends climate accord
2009-12-20,Honohan expects banks inquiry
2009-12-20,Delay warning for Dublin flights
2009-12-20,Climate accord is 'political fudge'
2009-12-20,Crowds gather to mourn cleric
2009-12-20,Four questioned over murder
2009-12-20,Appeal issued over missing man
2009-12-20,Dutch teenage sailor goes missing
2009-12-20,Car hijacked by armed men
2009-12-21,Regulator failed to protect consumers; says report
2009-12-21,X-rated metal beats 'X Factor' star to UK Christmas No 1
2009-12-21,It has happened - the bleak midwinter has been breached
2009-12-21,Two killed in road crashes in Tipperary; Down
2009-12-21,Body of woman found in Mayo river
2009-12-21,Two charged over £5m cocaine haul
2009-12-21,Ward elected to teachers' union post
2009-12-21,Christmas window vote ends today
2009-12-21,Voluntary legal work is key for the public - and for practitioners
2009-12-21,One year of three for indecent assault suspended
2009-12-22,Cowen says 2009 most difficult year of his political life
2009-12-22,Galway breakthrough could transform breast cancer care
2009-12-22,Access to contraceptives for teenagers proposed in report
2009-12-22,A routine rising of the sun; a solstice without any ceremonial flourish
2009-12-22,O'Dea apologises to councillor over defamatory comments
2009-12-22,Repayment order on 16.5m loans
2009-12-22,Remanded over road death
2009-12-22,Ex Bohs fitness coach settles case
2009-12-22,Cork City official challenges FAI sanctions
2009-12-22,Man released after serving contempt
2009-12-23,Higher earners hit hardest by recent budgets; claims ESRI
2009-12-23,Coldest night of year looms as big freeze set to hit -8C
2009-12-23,Former Revenue chief to lead Nama as its board is revealed
2009-12-23,Disabled staff targets not met
2009-12-23,Ikea recalls faulty high chairs
2009-12-23,Traffic and transport links hit by freezing weather
2009-12-23,CIA set up secret jail in Lithuania; parliament concludes
2009-12-23,Serbia lodges formal application for EU membership
2009-12-23,Irish father dismayed at lack of official help in retrieving daughter
2009-12-23,Hamas in talks on prisoner swap deal
2009-12-24,Pressure on three bishops as Moriarty offers resignation
2009-12-24,Christmas by Bernard O'Donoghue
2009-12-24,White Christmas on cards for northern parts as cold holds
2009-12-24,I'm dreaming of a . . . prospects of white Christmas dwindle
2009-12-24,Many sorry to see departure of man who 'helped community'
2009-12-24,Bishop Moriarty statement: 'i accept that; from the time I became an auxiliary bishop; I should have challenged the prevailing c
2009-12-24,Leather medals and gong time again. It's the Christmas Honours List . . .
2009-12-24,'Our home as we knew it is now nothing but bare walls'
2009-12-24,Israel permits 300 Gazans to attend Mass in Bethlehem
2009-12-24,Brown to appear before inquiry into Iraq invasion
2009-12-25,Pope urges world to abandon violence
2009-12-25,Gardaí examine shallow grave
2009-12-25,Bishops Walsh; Field resign in wake of abuse report
2009-12-25,Care urged on icy roads
2009-12-25,China jails dissident campaigner
2009-12-25,Funeral held for Brittany Murphy
2009-12-25,Queen praises British troops
2009-12-25,Militants claim West Bank shooting
2009-12-25,Fire damages Longford cathedral
2009-12-25,Taliban issues new video of soldier
2009-12-26,Pressure mounts on Galway bishop
2009-12-26,Al Qaeda linked to attempt to blow up US plane
2009-12-26,Sales start early; trade brisk
2009-12-26,Police search UK addresses
2009-12-26,Woman hurt in Howth Head crash
2009-12-26,Republic loses petrol price advantage
2009-12-26,Israel kills 6 in Gaza; West Bank
2009-12-26,Sheen arrested after 'domestic'
2009-12-26,Asia marks tsunami anniversary
2009-12-26,Security stepped up at airports
2009-12-27,Nigerian man charged with trying to blow up US plane
2009-12-27,Man critical after Ennis assault
2009-12-27,Blast kills five in Pakistan
2009-12-27,Man found dead in NI quarry
2009-12-27,Report of violent clashes in Iran
2009-12-27,Croats vote for new president
2009-12-27,Two killed in separate crashes
2009-12-27,Explosive device found in Dublin
2009-12-27,Bishop of Galway stands firm
2009-12-27,Motorists urged to exercise caution
2009-12-28,Psychiatric wards unfit for human habitation; report finds
2009-12-28,Brian Lenihan to make public statement on illness in new year
2009-12-28,Obama orders security review after bid to blow up aircraft
2009-12-28,Main road safety developments for 2010
2009-12-28,No place for complacency as road deaths fall
2009-12-28,Wife witnesses husband drown
2009-12-28,Unwanted gifts appeal for homeless
2009-12-28,Syndicate believed to have won Lotto
2009-12-28,Prison officers injured; prisoner stabbed in row
2009-12-28,Fingal to vote on 10.5% cut to business rates
2009-12-29,Number of Irish moving to Australia up by 25% as crisis bites
2009-12-29,Drivers warned to slow down as fog and ice extend to main routes
2009-12-29,Cardinal Daly seriously ill in hospital with heart trouble
2009-12-29,Flight delays: new security checks
2009-12-29,Burst pipes disrupt North water supplies
2009-12-29,Time abroad could end up as permanent emigration
2009-12-29,Bishop Drennan has questions to answer on case of Noel Reynolds
2009-12-29,CCTV planned for Belfast student area
2009-12-29,Fog draws curtain after Fat Frog's triumph
2009-12-29,Safety concerns at St Mel's delay forensic tests
2009-12-30,Lone-parent allowance may be cut; says Hanafin
2009-12-30,Thatcher considered taking vote from Irish in UK
2009-12-30,State faces bill if incinerator is scrapped; city manager warns
2009-12-30,More sleet and heavy snow on way for year's end
2009-12-30,Ikea lobbied to be allowed open early
2009-12-30,Couple may face hundreds of abuse charges
2009-12-30,FG warns over fallout from cut in language support teachers
2009-12-30,Restoration of cathedral to cost more than €2m
2009-12-30,Hanafin to develop policy that addresses mental illness
2009-12-30,Two men charged with killing of Irish priest in Kenya
2009-12-31,Consumers making determined efforts to pay down debt
2009-12-31,€25m to be spent on new public services ID cards for over-16s
2009-12-31,Civil servants told to wear more clothes to save energy
2009-12-31,Cold snap to continue into new year
2009-12-31,INTO predicts sharp rise in retiring teachers
2009-12-31,2009 set to be safest year on State's roads as fatalities fall
2009-12-31,Wettest year on record for some areas
2009-12-31,Man killed in road traffic collision in Dublin
2009-12-31,Dart disruption to continue until this evening
2009-12-31,Family of missing teenager to meet officials
2010-01-01,Tributes paid to Cardinal Daly
2010-01-01,World rings in the New Year
2010-01-01,Woman (80) attacked in Galway
2010-01-01,Ex-Labour minister Keating dies
2010-01-01,Heavy snowfalls causing major traffic disruption
2010-01-01,Pakistan suicide bombing kills 70
2010-01-01,Mudslides; floods kill 29 in Brazil
2010-01-01,First birth of 2010 recorded in Waterford
2010-01-01,Brown calls summit after bomb attack
2010-01-01,Road deaths at record low level
2010-01-02,Film critic Michael Dwyer dies
2010-01-02,At least 89 dead in Pakistan bombs
2010-01-02,Picasso amongst paintings stolen in France
2010-01-02,Iran urged to allow bin Laden child to leave
2010-01-02,Atheists campaign against blasphemy law
2010-01-02,Conservatives on election footing
2010-01-02,Cold weather continues to cause major disruption
2010-01-02,Cardinal Cathal Daly lies in state
2010-01-02,Man shot at cartoonist's home
2010-01-02,Afghan parliament rejects ministers
2010-01-03,Witnesses sought to Kilkenny crash
2010-01-03,Man found dead in Galway house
2010-01-03,Pope praises Cardinal Cahal Daly
2010-01-03,Oireachtas sat for 179 days in 2009
2010-01-03,Cold weather continues to cause major disruption
2010-01-03,Pedestrian killed in Co Donegal
2010-01-03,Alleged drug lord captured in Mexico
2010-01-03,US; UK close Yemen embassies
2010-01-03,Former minister killed in Pakistan bomb
2010-01-03,Thousands hit by floods in Australia
2010-01-04,Dubai opens giant 'superscraper'
2010-01-04,Snow causes travel disruption
2010-01-04,Clinton says Yemen poses threat
2010-01-04,Tóibín novel wins Costa fiction prize
2010-01-04,Brown condemns Islamic march plan
2010-01-04,Family held during cash robbery
2010-01-04,Bray named as cleanest town
2010-01-04,Lenihan defends pay cuts move
2010-01-04,'Obama effigy' hung in US town
2010-01-04,Antrim dentist charged with sex attacks
2010-01-05,Iceland president vetoes bank bill
2010-01-05,Hundreds attend Daly funeral
2010-01-05,Man (19) dies in Kerry crash
2010-01-05,Martin urges SF-DUP dialogue
2010-01-05,US halts prisoner transfers to Yemen
2010-01-05,Tax revenue drops 19% in 2009
2010-01-05,Motorists urged to exercise care as roads remain icy
2010-01-05,Humanist ceremony for Keating
2010-01-05,Explosives found in Dublin flat
2010-01-05,Opposition criticises finance figures
2010-01-06,Worsening weather causes major traffic disruption
2010-01-06,Call for vote on Brown's leadership
2010-01-06,Police clash with Gaza convoy
2010-01-06,Robinson reveals marital difficulties
2010-01-06,Activists claim vessel rammed boat
2010-01-06,Dublin Bus halts services for night
2010-01-06,Snow forces schools to remain shut
2010-01-06,Department defends gritting work
2010-01-06,Bord Gáis price decrease approved
2010-01-06,Irish man killed in Cairns crash
2010-01-07,Emergency group to tackle adverse weather problems
2010-01-07,Jonathan Ross to quit the BBC
2010-01-07,No progress on North talks - SF
2010-01-07,Israel to provide compensation - UN
2010-01-07,Two die in North road crash
2010-01-07,Morocco jails 14 Islamic radicals
2010-01-07,Arctic conditions disrupt transport
2010-01-07,Slovak border police chief resigns
2010-01-07,State's tax take drops in 2009
2010-01-07,Council staff clearing Dublin paths
2010-01-08,Man in US court over attack bid
2010-01-08,Minister orders all State schools to close next week
2010-01-08,Arson at cathedral 'unlikely'
2010-01-08,Iceland sets date for referendum
2010-01-08,'Vomiting virus' hits St Vincent's
2010-01-08,Red Cross offers help during cold snap
2010-01-08,Officer injured in NI bomb attack
2010-01-08,Freezing conditions to disrupt weekend travel
2010-01-08,State 'in danger' as grit dwindles
2010-01-08,Peter Robinson denies claims
2010-01-09,Weather to get worse as snow moves across country
2010-01-09,Khamenei urges action on riots
2010-01-09,Pakistan TV shows CIA bomber
2010-01-09,Emergency teams set up in Carlow and Kilkenny
2010-01-09,Clarification on clearing footpaths needed
2010-01-09,PSNI officer in stable condition
2010-01-09,Man killed in Kerry house fire
2010-01-09,Weather disrupts European travel
2010-01-09,Two Togo officials die after attack
2010-01-09,Man's body found near airport
2010-01-10,Pressure mounts on Robinson
2010-01-10,UK journalist killed in Afghanistan
2010-01-10,Three killed in Israeli air stike
2010-01-10,Algeria bus crash kills 15
2010-01-10,Loyalists in death threat to Adams
2010-01-10,Snow strands thousands across Europe
2010-01-10,Man found shot dead in Dublin
2010-01-10,Conditions improve as temperatures begin to rise
2010-01-10,Security forces kill 10 in Algeria
2010-01-10,Suspected Eta member flees in police car
2010-01-11,Brown to set out election strategy
2010-01-11,Two sought over Dublin killings
2010-01-11,Cowen urges progress on policing
2010-01-11,Robinson asks colleague to step in as First Minister
2010-01-11,Cases against 'dioxin' firm deferred
2010-01-11,Film-maker Rohmer dies in Paris
2010-01-11,Major powers may meet on Iran - US
2010-01-11,O'Keeffe allows schools to reopen
2010-01-11,SF councillor defects to Labour
2010-01-11,Councils warn of water shortages
2010-01-12,Governments meet over NI deadlock
2010-01-12,Campbell appears at Iraq inquiry
2010-01-12,Obama agrees to meet Republicans
2010-01-12,Toxic chemicals washed off cargo ship
2010-01-12,Bomb kills Iranian nuclear scientist
2010-01-12,Hundreds of Yemeni rebels reported killed
2010-01-12,Munster hit by severe floods
2010-01-12,Murder trial told accused had affair
2010-01-12,Retrial of Omagh accused begins
2010-01-12,HSE urges precautions on water
2010-01-13,Thousands feared dead after major earthquake hits Haiti
2010-01-13,McNamara ordered to pay €62.5m
2010-01-13,Irish missionaries survive quake
2010-01-13,Aid agencies issue Haiti appeal
2010-01-13,UK minister in 'election date' slip
2010-01-13,Department of Finance chief appointed
2010-01-13,Floods follow further snowfalls
2010-01-13,Weather threatens jobs at Batchelors
2010-01-13,Student finds surefire way to avoid noose
2010-01-13,McNamara 'may lose own home'
2010-01-14,Aid trickles into Haiti as survivors left on streets
2010-01-14,Leaders optimistic after NI talks
2010-01-14,Up to 20 dead in Afghan blast
2010-01-14,Lillis trial hears details of affair
2010-01-14,Vietnam adoption agreement suspended
2010-01-14,Weather continues to disrupt travel
2010-01-14,Gardaí search canal for gun
2010-01-14,Kroes faces confirmation hearing
2010-01-14,Water supply disruption continues
2010-01-14,Aid agencies renew appeals
2010-01-15,Anger grows in Haiti as delays hamper aid effort
2010-01-15,DUP leader rejoins North talks
2010-01-15,Man remanded over Dublin murders
2010-01-15,Cork student wins Young Scientist award
2010-01-15,Government to fly 85 tonnes of aid to Haiti
2010-01-15,Woman gives birth to conjoined twins
2010-01-15,Thousands remain without water
2010-01-15,'Sunday World' injuncts crime editor
2010-01-15,Evidence continues in Omagh case
2010-01-15,AIB pursues Zoe group for €550m
2010-01-16,Security fears beset Haiti as quake survivors await aid
2010-01-16,Man killed in Dublin stabbing
2010-01-16,US to issue protest over Google
2010-01-16,Rain; thawing snow cause floods
2010-01-16,Goal welcomes Haiti security plan
2010-01-16,North devolution talks continue
2010-01-16,Church decides against female bishop
2010-01-16,Afghan parliament rejects cabinet
2010-01-16,26 die in Cuban mental hospital
2010-01-16,Russia; US 'closer' over nuclear deal
2010-01-17,Haiti earthquake victims await aid pledged by world
2010-01-17,Man shot dead in north Dublin
2010-01-17,Opposition calls for bank inquiry
2010-01-17,Hollywood set for Golden Globes
2010-01-17,Man arrested over Wicklow murder
2010-01-17,Tories plan tax support for marriage
2010-01-17,Ukrainians vote for president
2010-01-17,Flooding disruption in southeast
2010-01-17,Afghan governor dies in ambush
2010-01-17,Pope to visit Rome's synagogue
2010-01-18,EU pledges to provide over €400 million in aid for Haiti
2010-01-18,Water supply disruption continues
2010-01-18,UK protest over Argentine law
2010-01-18,Spain to extradite 'dirty-war' pilot
2010-01-18,Needles to be removed from boy
2010-01-18,Court hears of Lillis text messages
2010-01-18,Date set for Blair evidence to inquiry
2010-01-18,Chad asks UN to 'end mission'
2010-01-18,Mater Private staff vote for strike
2010-01-18,Militants attack central Kabul
2010-01-19,Pace of Haiti aid increases
2010-01-19,Statutory inquiry into banking crisis proposed
2010-01-19,Dozens dead in Nigeria violence
2010-01-19,Irish citizen in Haiti confirmed dead
2010-01-19,Israel accused of silencing protest
2010-01-19,Court hears of blood traces
2010-01-19,Turnout heavy in Massachusetts poll
